payment_id,action_taken,execution_status,recovered_amount,notes,execution_timestamp
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.481818+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.484496+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.486719+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.489020+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.492001+00:00
pay_ee4d851071674e,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.498987+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-08-23T09:37:17.501811+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.505121+00:00
pay_8762b97dbbb34c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.509463+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.514430+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.519368+00:00
pay_a5da5901405d4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.522419+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.525458+00:00
pay_c435a704261a49,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.529670+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.532811+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.535879+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.539994+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.544895+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.547879+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.552434+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.558118+00:00
pay_3b952fa41a6642,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.563551+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.568552+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.576250+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.585265+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.593258+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.597717+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.600771+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.603421+00:00
pay_ba4a856830f143,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.608668+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.613159+00:00
pay_2531470561594c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.618307+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.624431+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.630368+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.637033+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.642673+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.647551+00:00
pay_f1d7b74656c145,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.654305+00:00
pay_9adb916bb74a47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.659308+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.663121+00:00
pay_affec597019046,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.668276+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.671528+00:00
pay_52bf197c365e4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.675535+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.682851+00:00
pay_e7e9905e95fc45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.685943+00:00
pay_034312d49fa14c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.690956+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.697028+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.704253+00:00
pay_a3240a1f508c47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.709687+00:00
pay_b24bb629a14a4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.716408+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.720299+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.726458+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.730659+00:00
pay_74a4633a7fea40,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.736692+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.740455+00:00
pay_5fa331218bab45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.746467+00:00
pay_8add8044a8b944,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.751692+00:00
pay_88d134a65b714d,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.755044+00:00
pay_0e396faf32c845,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.761128+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.764952+00:00
pay_1c2830e255a641,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.769409+00:00
pay_555df0f6b29245,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.774464+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.780424+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.784413+00:00
pay_6ad5efc4403e48,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.789216+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-08-23T09:37:17.793850+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.799612+00:00
pay_1b8867ff569043,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T09:37:17.803748+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T09:37:17.807721+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.946852+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.952738+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.954882+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.956777+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.958556+00:00
pay_86f8a929396a4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:22.960498+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.963568+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:22.966041+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:22.969296+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.971373+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.973326+00:00
pay_ee4d851071674e,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:22.975499+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-08-24T09:37:22.978216+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:22.981026+00:00
pay_8762b97dbbb34c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:22.983340+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.985786+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.987693+00:00
pay_a5da5901405d4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:22.989614+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.991781+00:00
pay_c435a704261a49,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:22.995384+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:22.998112+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.000408+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.002782+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.004872+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.007002+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.009696+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.012998+00:00
pay_3b952fa41a6642,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.016249+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.019011+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.021244+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.023228+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.026655+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.031021+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.034458+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.036832+00:00
pay_ba4a856830f143,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.040711+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.043372+00:00
pay_2531470561594c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.045695+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.048123+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.050093+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.051920+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.053850+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.056156+00:00
pay_f1d7b74656c145,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.058327+00:00
pay_9adb916bb74a47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.060496+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.063845+00:00
pay_affec597019046,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.066096+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.068281+00:00
pay_52bf197c365e4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.070305+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.072288+00:00
pay_e7e9905e95fc45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.074189+00:00
pay_034312d49fa14c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.076533+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.079219+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.081621+00:00
pay_a3240a1f508c47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.086111+00:00
pay_b24bb629a14a4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.088665+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.090903+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.092786+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.094669+00:00
pay_74a4633a7fea40,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.097835+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.100038+00:00
pay_5fa331218bab45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.102294+00:00
pay_8add8044a8b944,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.104562+00:00
pay_88d134a65b714d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.106642+00:00
pay_0e396faf32c845,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.108549+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.111386+00:00
pay_1c2830e255a641,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.114412+00:00
pay_555df0f6b29245,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.116534+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.118772+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.121149+00:00
pay_6ad5efc4403e48,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.123216+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:37:23.125227+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.126985+00:00
pay_1b8867ff569043,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:37:23.129493+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:37:23.134228+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.861443+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.865523+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.868375+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.871357+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.874642+00:00
pay_86f8a929396a4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.877054+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.879166+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.881571+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.883799+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.886937+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.890062+00:00
pay_ee4d851071674e,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.893007+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-08-24T09:38:37.896055+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:37.898332+00:00
pay_8762b97dbbb34c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.900505+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.903108+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.905473+00:00
pay_a5da5901405d4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.907561+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.909733+00:00
pay_c435a704261a49,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.911858+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.913950+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.916054+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:37.919995+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.923361+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:37.927193+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.929510+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.931826+00:00
pay_3b952fa41a6642,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.935745+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.939108+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:37.942254+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.944398+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.946432+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.948933+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.953094+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.956753+00:00
pay_ba4a856830f143,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.959331+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:37.961659+00:00
pay_2531470561594c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.964255+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.966879+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.970209+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:37.972531+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.974555+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.976984+00:00
pay_f1d7b74656c145,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.980080+00:00
pay_9adb916bb74a47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.982723+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.986621+00:00
pay_affec597019046,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.989726+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.991750+00:00
pay_52bf197c365e4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.993949+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:37.995992+00:00
pay_e7e9905e95fc45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:37.998457+00:00
pay_034312d49fa14c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.001250+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.005742+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.008174+00:00
pay_a3240a1f508c47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.010487+00:00
pay_b24bb629a14a4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.012567+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.014950+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.017420+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:38.020213+00:00
pay_74a4633a7fea40,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.023159+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.025618+00:00
pay_5fa331218bab45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.027836+00:00
pay_8add8044a8b944,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.030368+00:00
pay_88d134a65b714d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.032424+00:00
pay_0e396faf32c845,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:38.034860+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.037102+00:00
pay_1c2830e255a641,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.039070+00:00
pay_555df0f6b29245,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.041042+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.042962+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.045458+00:00
pay_6ad5efc4403e48,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.047587+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-08-24T09:38:38.049606+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:38.052475+00:00
pay_1b8867ff569043,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-24T09:38:38.056271+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-24T09:38:38.058766+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.210802+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.215341+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.217944+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.220257+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.223346+00:00
pay_86f8a929396a4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.226827+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.229508+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.232351+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.235677+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.238884+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.242472+00:00
pay_ee4d851071674e,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.245581+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-09-03T14:23:47.248574+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.251158+00:00
